日期,市場別,代號,名稱,狀態,原始資料
2026-03-17,上櫃,3529,力旺,注意,79 | 3529 | 力旺 | 45 | 最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣550元(第十一款) | 115/03/17 | 2810.00 | 109.77 | ../../mainboard/listed/company-detail.html?code=3529
2026-03-17,上市,3550,聯穎,注意,312 | 3550 | 聯穎 | 5 | 最近六個營業日累積收盤價漲幅達25.83%。且03月17日之週轉率為11.86%﹝第四款﹞。 | 115.03.17 | 20.00 | -----
2026-03-17,上櫃,3555,博士旺,注意,79 | 3555 | 博士旺 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達47.89%(第一款)最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達119.33%(第二款) | 115/03/17 | 186.00 | 145.31 | ../../mainboard/listed/company-detail.html?code=3555
2026-03-17,上市,3576,聯合再生,注意,314 | 3576 | 聯合再生 | 1 | 最近三十個營業日起迄兩個營業日之收盤價漲幅達157.97% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達306.39% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達281.97% ﹝第二款﹞。 | 115.03.17 | 26.70 | -----
2026-03-17,上櫃,3663,鑫科,注意,79 | 3663 | 鑫科 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達28.82%，當日週轉率達7.92%(第四款) | 115/03/17 | 71.80 | N/A | ../../mainboard/listed/company-detail.html?code=3663
2026-03-17,上市,3714,富采,注意,331 | 3714 | 富采 | 5 | 最近六個營業日累積收盤價漲幅達27.06%。且03月17日之成交量為最近六十個營業日日平均成交量之5.87倍﹝第三款﹞。 | 115.03.17 | 48.15 | -----
2026-03-17,上櫃,4711,永純,注意,79 | 4711 | 永純 | 45 | 最近六個營業日(含當日)之日平均成交量較最近六十個營業日日平均成交量放大為5.32倍，當日成交量較最近六十個營業日之日平均成交量放大為15.43倍(第九款) | 115/03/17 | 17.35 | 86.75 | ../../mainboard/listed/company-detail.html?code=4711
2026-03-17,上市,4949,有成精密,注意,355 | 4949 | 有成精密 | 9 | 最近六個營業日累積收盤價漲幅達32.57%﹝第一款﹞。且03月17日之週轉率為11.50%﹝第四款﹞。 | 115.03.17 | 66.40 | 34.95
2026-03-17,上市,4956,光鋐,注意,356 | 4956 | 光鋐 | 13 | 最近六個營業日累積收盤價漲幅達39.22%﹝第一款﹞。且03月17日之週轉率為19.71%﹝第四款﹞。03月16日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.51%，且03月16日當日沖銷成交量占該日總成交量比率67.81%﹝第十三款﹞。 | 115.03.17 | 32.65 | -----
2026-03-17,上市,4960,誠美材,注意,358 | 4960 | 誠美材 | 13 | 最近六個營業日累積收盤價漲幅達44.35%﹝第一款﹞。且03月17日之成交量為最近六十個營業日日平均成交量之5.80倍﹝第三款﹞。 | 115.03.17 | 26.15 | -----
2026-03-17,上櫃,4973,廣穎,注意,79 | 4973 | 廣穎 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達59.47%(第一款) | 115/03/17 | 81.20 | 38.48 | ../../mainboard/listed/company-detail.html?code=4973
2026-03-17,上櫃,4979,華星光,注意,79 | 4979 | 華星光 | 45 | 當日本益比為72.74、股價淨值比為13.98且為其所屬產業類別股價淨值比之2.39倍、當日週轉率達18.82%(第六款) | 115/03/17 | 395.00 | 72.74 | ../../mainboard/listed/company-detail.html?code=4979
2026-03-17,上櫃,5289,宜鼎,注意,79 | 5289 | 宜鼎 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達36.29%(第一款)最近六十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達149.73%(第二款)最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達177.38%(第二款) | 115/03/17 | 1165.00 | 53.64 | ../../mainboard/listed/company-detail.html?code=5289
2026-03-17,上櫃,5351,鈺創,注意,79 | 5351 | 鈺創 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達34.81%(第一款)當日週轉率達20.04%(第四款) | 115/03/17 | 77.10 | N/A | ../../mainboard/listed/company-detail.html?code=5351
2026-03-17,上櫃,5386,青雲,注意,79 | 5386 | 青雲 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達30.6%(第一款)最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達351.78%(第二款)最近六十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達412.14%(第二款)最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達420.57%(第二款) | 115/03/17 | 379.50 | 44.08 | ../../mainboard/listed/company-detail.html?code=5386
2026-03-17,上櫃,5475,德宏,注意,79 | 5475 | 德宏 | 45 | 當日本益比為N/A、股價淨值比為27.49且為其所屬產業類別股價淨值比之8.45倍、當日週轉率達5.4%(第六款) | 115/03/17 | 193.00 | N/A | ../../mainboard/listed/company-detail.html?code=5475
2026-03-17,上櫃,6103,合邦,注意,79 | 6103 | 合邦 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達44.43%(第一款) | 115/03/17 | 52.00 | N/A | ../../mainboard/listed/company-detail.html?code=6103
2026-03-17,上市,6141,柏承,注意,377 | 6141 | 柏承 | 19 | 最近六個營業日累積收盤價漲幅達38.07%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達106.83% ﹝第二款﹞。 | 115.03.17 | 24.20 | -----
2026-03-17,上櫃,6167,久正,注意,79 | 6167 | 久正 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達35%(第一款)當日之成交量較最近六十個營業日日平均成交量放大9.88倍(第三款)凱基證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為38.79%(第五款) | 115/03/17 | 15.95 | N/A | ../../mainboard/listed/company-detail.html?code=6167
2026-03-17,上市,6176,瑞儀,注意,381 | 6176 | 瑞儀 | 5 | 03月16日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率20.70%，且03月16日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.07倍﹝第十二款﹞。 | 115.03.17 | 95.20 | 10.08
2026-03-17,上櫃,61875,萬潤五,注意,79 | 61875 | 萬潤五 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達33.31%(第一款) | 115/03/17 | 267.00 | N/A | ../../mainboard/listed/company-detail.html?code=61875
2026-03-17,上櫃,6217,中探針,注意,79 | 6217 | 中探針 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達43.77%(第一款)最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達148.36%(第二款)最近六十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達196.29%(第二款)最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達168.07%(第二款)當日週轉率達15.31%(第四款) | 115/03/17 | 152.00 | N/A | ../../mainboard/listed/company-detail.html?code=6217
2026-03-17,上櫃,6223,旺矽,注意,79 | 6223 | 旺矽 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達28.85%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣590元(第一款) | 115/03/17 | 3580.00 | 106.90 | ../../mainboard/listed/company-detail.html?code=6223
2026-03-17,上市,6226,光鼎,注意,390 | 6226 | 光鼎 | 11 | 最近六個營業日累積收盤價漲幅達41.00%﹝第一款﹞。且03月17日元富證券證券商買進之比率為66.87%﹝第五款﹞。 | 115.03.17 | 12.15 | -----
2026-03-17,上櫃,6265,方土昶,注意,79 | 6265 | 方土昶 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達30.81%(第一款)最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達242.26%(第二款)當日週轉率達21.86%(第四款) | 115/03/17 | 45.35 | 66.69 | ../../mainboard/listed/company-detail.html?code=6265
2026-03-17,上櫃,6419,京晨科,注意,79 | 6419 | 京晨科 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達32.02%(第一款)當日週轉率達8.57%(第四款) | 115/03/17 | 92.10 | 9.61 | ../../mainboard/listed/company-detail.html?code=6419
2026-03-17,上市,6426,統新,注意,404 | 6426 | 統新 | 15 | 最近六個營業日累積收盤價漲幅達26.65%。且03月17日富邦證券商買進之比率為51.75%﹝第五款﹞。 | 115.03.17 | 171.50 | -----
2026-03-17,上市,6443,元晶,注意,407 | 6443 | 元晶 | 18 | 最近六十個營業日起迄兩個營業日之收盤價漲幅達216.36% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達256.31% ﹝第二款﹞。 | 115.03.17 | 52.20 | -----
2026-03-17,上市,6451,訊芯-KY,注意,410 | 6451 | 訊芯-KY | 21 | 最近六個營業日累積收盤價漲幅達43.97%。且六個營業日起迄兩個營業日收盤價價差達88.00 元﹝第一款﹞。 | 115.03.17 | 260.50 | 1001.92
2026-03-17,上市,6515,穎崴,注意,413 | 6515 | 穎崴 | 18 | 最近六個營業日累積收盤價漲幅達29.74%。且六個營業日起迄兩個營業日收盤價價差達1145.00 元﹝第一款﹞。最近六十個營業日起迄兩個營業日之收盤價漲幅達146.55% ﹝第二款﹞。 | 115.03.17 | 6620.00 | 142.61
2026-03-17,上市,6531,愛普*,注意,416 | 6531 | 愛普* | 20 | 最近六個營業日累積收盤價漲幅達37.95%。且六個營業日起迄兩個營業日收盤價價差達152.50元﹝第一款﹞。六個營業日起迄兩個營業日收盤價價差達152.50元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞。 | 115.03.17 | 580.00 | 75.03
2026-03-17,上櫃,6574,霈方,注意,79 | 6574 | 霈方 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達31.58%(第一款)當日之成交量較最近六十個營業日日平均成交量放大15.91倍(第三款) | 115/03/17 | 103.50 | 18.68 | ../../mainboard/listed/company-detail.html?code=6574
2026-03-17,上櫃,6588,東典光電,注意,79 | 6588 | 東典光電 | 45 | 最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達101.05%(第二款)最近六十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達143.84%(第二款)最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達236.04%(第二款) | 115/03/17 | 95.10 | N/A | ../../mainboard/listed/company-detail.html?code=6588
2026-03-17,上櫃,6640,均華,注意,79 | 6640 | 均華 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達29.38%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣183元(第一款)當日週轉率達5.51%(第四款) | 115/03/17 | 1075.00 | 84.31 | ../../mainboard/listed/company-detail.html?code=6640
2026-03-17,上櫃,6683,雍智科技,注意,79 | 6683 | 雍智科技 | 45 | 最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達160.38%(第二款)最近六十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達166.36%(第二款)最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達185.36%(第二款) | 115/03/17 | 1160.00 | 75.23 | ../../mainboard/listed/company-detail.html?code=6683
2026-03-17,上市,6715,嘉基,注意,428 | 6715 | 嘉基 | 18 | 最近六個營業日累積收盤價漲幅達28.58%。且六個營業日起迄兩個營業日收盤價價差達50.50 元﹝第一款﹞。 | 115.03.17 | 307.00 | 170.56
2026-03-17,上市,6715,嘉基,處置,141 | 115/03/17 | 6715 | 嘉基 | 3 | 連續三次 | 115/03/18～115/03/31 | 第二次處置 | １處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準，且該股票於最近三十個營業日內曾發布處置交易資訊。 ２處置期間：自民國一百十五年三月十八日起至一百十五年三月三十一日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。 ３處置措施： ａ以人工管制之撮合終端機執行撮合作業（約每二十分鐘撮合一次）。 ｂ所有投資人每日委託買賣該有價證券時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。 ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。 | 提供處置有價證券連結資訊 1.處置原因：提供公布日期近一個月之「公布注意交易資訊」數據標準 2.公開資訊觀測站：提供財務業務與重大訊息之精華版資訊
2026-03-17,上櫃,67152,嘉基二(../../mainboard/listed/company-detail.html?code=67152),處置,79 | 115/03/17 | 67152 | 嘉基二(../../mainboard/listed/company-detail.html?code=67152) | 3 | 115/03/18~115/03/31 | 轉(交)換公司債之標的證券經本中心或臺灣證券交易所發布處置 | 上市公司嘉基科技股份有限公司股票(代號：6715)經臺灣證券交易所股份有限公司發布第二次處置，依本中心「櫃檯買賣公布或通知注意交易資訊暨處置作業要點」第六條規定，爰自115年3月18日起10個營業日(115年3月18日至115年3月31日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)對嘉基科技股份有限公司國內第二次無擔保轉換公司債（代號：67152）改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。 | 191.00 | N/A | 財務業務資訊及股權異動(https://mops.twse.com.tw/mops/#/web/t146sb05?companyId=6715) 財務資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb01_q1) 交易資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb05)
2026-03-17,上櫃,6727,亞泰金屬,注意,79 | 6727 | 亞泰金屬 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達49.18%(第一款)當日週轉率達13.22%(第四款) | 115/03/17 | 293.00 | 43.09 | ../../mainboard/listed/company-detail.html?code=6727
2026-03-17,上櫃,6727,亞泰金屬(../../mainboard/listed/company-detail.html?code=6727),處置,79 | 115/03/17 | 6727 | 亞泰金屬(../../mainboard/listed/company-detail.html?code=6727) | 3 | 115/03/18~115/03/31 | 因連續3個營業日達本中心作業要點第四條第一項第一款(./attention.html) | 亞泰金屬工業股份有限公司股票(代號：6727)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自115年3月18日起10個營業日(115年3月18日至115年3月31日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。信用交易部分，則收足融資自備款或融券保證金。但信用交易了結及違約專戶委託買賣該有價證券時，不在此限。 | 293.00 | 43.09 | 公布注意情形(./attention.html?code=6727&startDate=20260217&endDate=20260317&type=code) 財務業務資訊及股權異動(https://mops.twse.com.tw/mops/#/web/t146sb05?companyId=6727) 財務資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb01_q1) 交易資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb05)
2026-03-17,上櫃,68941,衛司特一,注意,79 | 68941 | 衛司特一 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達40.92%(第一款) | 115/03/17 | 166.00 | N/A | ../../mainboard/listed/company-detail.html?code=68941
2026-03-17,上櫃,702114,台燿中信56購01,注意,79 | 702114 | 台燿中信56購01 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達38.4%(第一款) | 115/03/17 | 3.27 | N/A | ../../mainboard/listed/company-detail.html?code=702114
2026-03-17,上櫃,7717,萊德光電-KY,注意,79 | 7717 | 萊德光電-KY | 45 | 最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣131元(第十一款) | 115/03/17 | 681.00 | 111.09 | ../../mainboard/listed/company-detail.html?code=7717
2026-03-17,上櫃,7734,印能科技,注意,79 | 7734 | 印能科技 | 45 | 最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣205元(第十一款) | 115/03/17 | 1785.00 | 53.28 | ../../mainboard/listed/company-detail.html?code=7734
2026-03-17,上櫃,7751,竑騰,注意,79 | 7751 | 竑騰 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達28.78%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣240元(第一款)最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達194.72%(第二款)最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣240元(第十一款) | 115/03/17 | 1425.00 | 69.51 | ../../mainboard/listed/company-detail.html?code=7751
2026-03-17,上市,8046,南電,注意,469 | 8046 | 南電 | 20 | 最近六個營業日累積收盤價漲幅達26.62%。且六個營業日起迄兩個營業日收盤價價差達116.00元﹝第一款﹞。 | 115.03.17 | 544.00 | 180.73
2026-03-17,上櫃,8064,東捷,注意,79 | 8064 | 東捷 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達29.85%，當日週轉率達10.91%(第四款) | 115/03/17 | 65.80 | 48.38 | ../../mainboard/listed/company-detail.html?code=8064
2026-03-17,上櫃,8088,品安,注意,79 | 8088 | 品安 | 45 | 最近六個營業日(含當日)之累積週轉率為100.88%，當日週轉率達27.67%(第十款) | 115/03/17 | 59.20 | 34.82 | ../../mainboard/listed/company-detail.html?code=8088
2026-03-17,上櫃,8240,華宏,注意,79 | 8240 | 華宏 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達33.49%(第一款)當日週轉率達6.17%(第四款)華南永昌證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為31.85%(第五款) | 115/03/17 | 54.20 | 24.86 | ../../mainboard/listed/company-detail.html?code=8240
2026-03-17,上市,8271,宇瞻,注意,483 | 8271 | 宇瞻 | 11 | 最近六個營業日累積收盤價漲幅達44.25%。且六個營業日起迄兩個營業日收盤價價差達55.00 元﹝第一款﹞。 | 115.03.17 | 186.00 | 27.72
2026-03-17,上櫃,8472,夠麻吉,注意,79 | 8472 | 夠麻吉 | 45 | 最近六個營業日(含當日)累積之最後成交價漲幅達32.64%(第一款) | 115/03/17 | 82.10 | N/A | ../../mainboard/listed/company-detail.html?code=8472
2026-03-17,上市,8996,高力,注意,490 | 8996 | 高力 | 24 | 最近六個營業日累積收盤價漲幅達28.43%。且六個營業日起迄兩個營業日收盤價價差達149.00元﹝第一款﹞。03月17日之本益比為 101.77，且股價淨值比為20.23 。另當日週轉率為 5.34%，單一投資人當日賣出該有價證券之成交金額占當日該有價證券總成交金額比率10%以上，且達新台幣壹億元以上。且其股價淨值比較該類股股價淨值比四倍以上﹝第六款﹞。 | 115.03.17 | 918.00 | 101.77
2026-03-16,上市,058544,元石油中信63購01,注意,72 | 058544 | 元石油中信63購01 | 1 | 最近六個營業日累積收盤價漲幅達69.13%﹝第一款﹞。 | 115.03.16 | 3.82 | -----
2026-03-16,上市,082347,欣興永豐56購01,注意,91 | 082347 | 欣興永豐56購01 | 4 | 六個營業日起迄兩個營業日收盤價價差達127.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞。 | 115.03.16 | 395.00 | -----
2026-03-16,上市,1402,遠東新,注意,106 | 1402 | 遠東新 | 2 | 03月13日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率14.85%，且03月13日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.21倍﹝第十二款﹞。 | 115.03.16 | 27.30 | 18.70
2026-03-16,上市,1727,中華化,注意,142 | 1727 | 中華化 | 9 | 最近六個營業日之累積週轉率為67.59%。且03月16日之週轉率為26.67%﹝第十款﹞。 | 115.03.16 | 55.30 | 1382.50
2026-03-16,上市,2243,宏旭-KY,注意,157 | 2243 | 宏旭-KY | 17 | 最近六個營業日累積收盤價漲幅達38.41%﹝第一款﹞。且03月16日之成交量為最近六十個營業日日平均成交量之6.16倍﹝第三款﹞。 | 115.03.16 | 17.15 | 14.06
2026-03-16,上市,2337,旺宏,注意,173 | 2337 | 旺宏 | 19 | 最近六十個營業日起迄兩個營業日之收盤價漲幅達207.09% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達226.47% ﹝第二款﹞。 | 115.03.16 | 119.00 | -----
2026-03-16,上市,2426,鼎元,注意,211 | 2426 | 鼎元 | 19 | 最近六個營業日累積收盤價漲幅達43.10%﹝第一款﹞。 | 115.03.16 | 34.45 | -----
2026-03-16,上市,2455,全新,注意,219 | 2455 | 全新 | 28 | 03月16日之本益比為77.36，且股價淨值比為12.85 。另當日週轉率為11.47%，暨元大證券商成交買進金額達新臺幣壹億元以上，且占當日該有價證券總成交金額比率為25.57%﹝第六款﹞。 | 115.03.16 | 229.00 | 77.36
2026-03-16,上市,2485,兆赫,注意,233 | 2485 | 兆赫 | 15 | 最近六個營業日之累積週轉率為239.29% 。且03月16日之週轉率為46.02%﹝第十款﹞。03月13日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.59%，且03月13日當日沖銷成交量占該日總成交量比率74.76%﹝第十三款﹞。 | 115.03.16 | 68.20 | -----
2026-03-16,上市,2486,一詮,注意,234 | 2486 | 一詮 | 22 | 03月16日之本益比為 672.73，且股價淨值比為6.62。另當日週轉率為11.67%，且其股價淨值比較該類股股價淨值比四倍以上﹝第六款﹞。 | 115.03.16 | 148.00 | 672.73
2026-03-16,上市,3005,神基,注意,257 | 3005 | 神基 | 3 | 03月13日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率17.39%，且03月13日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.11倍﹝第十二款﹞。 | 115.03.16 | 135.50 | 16.13
2026-03-16,上市,3037,欣興,注意,274 | 3037 | 欣興 | 14 | 最近六個營業日累積收盤價漲幅達25.84%。且六個營業日起迄兩個營業日收盤價價差達160.00元﹝第一款﹞。最近六十個營業日起迄兩個營業日之收盤價漲幅達142.92% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達245.85% ﹝第二款﹞。六個營業日起迄兩個營業日收盤價價差達160.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞。 | 115.03.16 | 549.00 | 127.08
2026-03-16,上櫃,30371,欣興一,注意,80 | 30371 | 欣興一 | 27 | 最近六個營業日(含當日)累積之最後成交價漲幅達24.5%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣94元(第一款)最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣94元(第十一款) | 115/03/16 | 334.00 | N/A | ../../mainboard/listed/company-detail.html?code=30371
2026-03-16,上市,3054,立萬利,注意,281 | 3054 | 立萬利 | 11 | 最近六個營業日累積收盤價漲幅達59.53%﹝第一款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達162.91% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達232.91% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達232.91% ﹝第二款﹞。 | 115.03.16 | 79.40 | 40.51
2026-03-16,上櫃,3093,港建*,注意,80 | 3093 | 港建* | 27 | 最近六個營業日(含當日)累積之最後成交價漲幅達37.54%(第一款)當日之成交量較最近六十個營業日日平均成交量放大5.37倍(第三款)凱基證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為47.21%，凱基證券公司當日受託賣出該有價證券之成交量占當日該有價證券總成交量之比率為39.3%(第五款) | 115/03/16 | 44.60 | 36.56 | ../../mainboard/listed/company-detail.html?code=3093
2026-03-16,上櫃,3093,港建*(../../mainboard/listed/company-detail.html?code=3093),處置,80 | 115/03/16 | 3093 | 港建*(../../mainboard/listed/company-detail.html?code=3093) | 7 | 115/03/17~115/03/30 | 因連續3個營業日達本中心作業要點第四條第一項第一款(./attention.html) | 台灣港建股份有限公司股票(代號：3093)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自115年3月17日起10個營業日(115年3月17日至115年3月30日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。信用交易部分，則收足融資自備款或融券保證金。但信用交易了結及違約專戶委託買賣該有價證券時，不在此限。 | 44.60 | 36.56 | 公布注意情形(./attention.html?code=3093&startDate=20260216&endDate=20260316&type=code) 財務業務資訊及股權異動(https://mops.twse.com.tw/mops/#/web/t146sb05?companyId=3093) 財務資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb01_q1) 交易資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb05)
2026-03-16,上櫃,3163,波若威,注意,80 | 3163 | 波若威 | 27 | 最近六個營業日(含當日)累積之最後成交價漲幅達30.47%(第一款)最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達158.06%(第二款)最近六十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達167.03%(第二款)最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達295.06%(第二款)當日週轉率達9.04%(第四款)當日本益比為154.34、股價淨值比為25.16且為其所屬產業類別股價淨值比之4.19倍(第六款) | 115/03/16 | 960.00 | 154.34 | ../../mainboard/listed/company-detail.html?code=3163
2026-03-16,上市,3167,大量,注意,290 | 3167 | 大量 | 34 | 最近六個營業日累積收盤價漲幅達25.04%。且六個營業日起迄兩個營業日收盤價價差達89.00 元﹝第一款﹞。且03月16日之週轉率為17.89%﹝第四款﹞。 | 115.03.16 | 367.00 | 45.31
2026-03-16,上市,3167,大量,處置,85 | 115/03/16 | 3167 | 大量 | 7 | 連續三次 | 115/03/17～115/03/30 | 第二次處置 | １處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準，且該股票於最近三十個營業日內曾發布處置交易資訊。 ２處置期間：自民國一百十五年三月十七日起至一百十五年三月三十日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。 ３處置措施： ａ以人工管制之撮合終端機執行撮合作業（約每二十分鐘撮合一次）。 ｂ所有投資人每日委託買賣該有價證券時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。 ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。 | 提供處置有價證券連結資訊 1.處置原因：提供公布日期近一個月之「公布注意交易資訊」數據標準 2.公開資訊觀測站：提供財務業務與重大訊息之精華版資訊
2026-03-16,上櫃,31672,大量二,注意,80 | 31672 | 大量二 | 27 | 最近六個營業日(含當日)累積之最後成交價漲幅達23.56%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣48元(第一款) | 115/03/16 | 215.00 | N/A | ../../mainboard/listed/company-detail.html?code=31672
2026-03-16,上櫃,31672,大量二(../../mainboard/listed/company-detail.html?code=31672),處置,80 | 115/03/16 | 31672 | 大量二(../../mainboard/listed/company-detail.html?code=31672) | 7 | 115/03/17~115/03/30 | 轉(交)換公司債之標的證券經本中心或臺灣證券交易所發布處置 | 上市公司大量科技股份有限公司股票(代號：3167)經臺灣證券交易所股份有限公司發布第二次處置，依本中心「櫃檯買賣公布或通知注意交易資訊暨處置作業要點」第六條規定，爰自115年3月17日起10個營業日(115年3月17日至115年3月30日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)對大量科技股份有限公司國內第二次無擔保轉換公司債（代號：31672）改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。 | 215.00 | N/A | 財務業務資訊及股權異動(https://mops.twse.com.tw/mops/#/web/t146sb05?companyId=3167) 財務資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb01_q1) 交易資訊重點專區(https://mops.twse.com.tw/mops/#/web/t211sb05)
