日期,代號,名稱,市場別,收盤價,漲跌幅,成交量,本益比,主力淨買超
2026-07-06,3527,聚積,上櫃,66.8,1.5,739000,,41000.0
2026-07-06,3528,安馳,上市,100.5,1.7,727994,32.42,-200336.0
2026-07-06,3529,力旺,上櫃,2805.0,35.0,939000,102.37,-7598.0
2026-07-06,3530,晶相光,上市,69.5,-0.2,176235,34.24,-28000.0
2026-07-06,3531,先益,上櫃,23.25,-0.1,1000,96.88,
2026-07-06,3532,台勝科,上市,406.0,-34.0,16088077,513.92,-888039.0
2026-07-06,3533,嘉澤,上市,2125.0,-50.0,1154220,29.86,-93304.0
2026-07-06,3535,晶彩科,上市,113.0,-3.5,1212314,282.5,-87388.0
2026-07-06,3537,堡達,上櫃,74.3,-1.5,1343000,29.14,-66683.0
2026-07-06,3540,曜越,上櫃,25.5,0.1,191000,87.93,28969.0
2026-07-06,3541,西柏,上櫃,22.3,0.0,31000,,-8882.0
2026-07-06,3543,州巧,上市,31.95,2.9,954528,,-106253.0
2026-07-06,3545,敦泰,上市,58.5,1.4,2297608,,503457.0
2026-07-06,3546,宇峻,上櫃,83.5,0.7,529000,24.49,119441.0
2026-07-06,3548,兆利,上櫃,87.5,0.9,339000,1750.0,39809.0
2026-07-06,3550,聯穎,上市,32.2,-1.2,4717562,,-182258.0
2026-07-06,3551,世禾,上櫃,208.5,2.5,1105000,25.4,44167.0
2026-07-06,3552,同致,上櫃,49.05,0.35,244000,81.75,1646.0
2026-07-06,3555,博士旺,上櫃,188.0,0.0,34000,27.09,-7093.0
2026-07-06,3556,禾瑞亞,上櫃,72.5,0.2,786000,24.83,61895.0
2026-07-06,3557,嘉威,上市,26.25,0.0,73938,,-19000.0
2026-07-06,3558,神準,上櫃,134.0,-0.5,106000,49.26,18758.0
2026-07-06,3563,牧德,上市,777.0,-10.0,1180009,49.62,-34606.0
2026-07-06,3564,其陽,上櫃,54.8,4.95,217000,182.67,66027.0
2026-07-06,3567,逸昌,上櫃,32.55,2.6,1780000,34.26,236650.0
2026-07-06,3570,大塚,上櫃,165.5,-1.5,27000,12.01,-3000.0
2026-07-06,3576,聯合再生,上市,16.85,-0.2,10110731,40.12,-3108751.0
2026-07-06,3577,泓格,上櫃,133.5,-4.5,604000,43.49,-38198.0
2026-07-06,3580,友威科,上櫃,101.5,2.7,1575000,72.5,141099.0
2026-07-06,3581,博磊,上櫃,140.0,-3.5,419000,104.48,-35747.0
2026-07-06,3583,辛耘,上市,860.0,9.0,1435655,58.31,96784.0
2026-07-06,3587,閎康,上櫃,300.5,1.5,646000,40.01,57851.0
2026-07-06,3588,通嘉,上市,74.1,3.8,2773291,123.5,27039.0
2026-07-06,3591,艾笛森,上市,27.0,-1.25,4398615,,380672.0
2026-07-06,3592,瑞鼎,上市,275.5,5.5,970546,17.22,229098.0
2026-07-06,3593,力銘,上市,14.75,-0.3,35347,,
2026-07-06,3594,磐儀,上櫃,54.6,-4.1,2212000,86.67,-197732.0
2026-07-06,3596,智易,上市,197.0,-0.5,1735792,15.57,20055.0
2026-07-06,3597,映興,上櫃,27.75,1.1,614000,115.63,-42505.0
2026-07-06,3605,宏致,上市,87.7,-0.5,11776420,25.35,-1042416.0
2026-07-06,3607,谷崧,上市,17.05,0.2,2808713,43.72,-523000.0
2026-07-06,3609,三一東林,上櫃,28.35,0.65,376000,4.53,35000.0
2026-07-06,3611,鼎翰,上櫃,202.0,-0.5,55000,9.94,5884.0
2026-07-06,3615,安可,上櫃,51.7,-0.1,1572000,50.19,130885.0
2026-07-06,3617,碩天,上市,220.0,0.0,428511,15.58,20570.0
2026-07-06,3622,洋華,上市,57.9,-0.4,358048,9.91,-36481.0
2026-07-06,3623,富晶通,上櫃,25.2,0.35,106000,66.32,-8960.0
2026-07-06,3624,光頡,上櫃,148.0,-7.0,1895000,71.5,-109486.0
2026-07-06,3625,西勝,上櫃,18.4,1.65,2482000,,139261.0
2026-07-06,3628,盈正,上櫃,77.4,-0.7,515000,18.56,-132180.0
2026-07-06,3629,地心引力,上櫃,14.85,-0.1,31000,,
2026-07-06,3630,新鉅科,上櫃,29.5,-0.25,754000,13.98,-146063.0
2026-07-06,3631,晟楠,上櫃,33.8,-0.2,49000,,0.0
2026-07-06,3632,研勤,上櫃,7.8,-0.04,15000,,
2026-07-06,3645,達邁,上市,91.0,-2.7,1680485,47.89,-126868.0
2026-07-06,3646,艾恩特,上櫃,23.5,0.15,49000,146.88,14000.0
2026-07-06,3652,精聯,上市,37.3,-1.2,176238,26.64,-71640.0
2026-07-06,3653,健策,上市,3320.0,-100.0,756812,91.84,-162595.0
2026-07-06,3661,世芯-KY,上市,4215.0,-435.0,2252744,61.78,-516914.0
2026-07-06,3663,鑫科,上櫃,85.1,-3.3,6478000,851.0,206618.0
2026-07-06,3664,安瑞-KY,上櫃,7.6,-0.65,22000,,
2026-07-06,3665,貿聯-KY,上市,1945.0,-50.0,2067057,39.25,179505.0
2026-07-06,3666,光耀,上櫃,24.35,-0.3,50000,,-1831.0
2026-07-06,3669,圓展,上市,36.35,0.7,251466,19.97,116375.0
2026-07-06,3672,康聯訊,上櫃,13.65,1.2,261000,,-1306.0
2026-07-06,3673,TPK-KY,上市,81.2,-1.2,10622153,22.31,-1265558.0
2026-07-06,3675,德微,上櫃,450.0,32.5,725000,159.57,139893.0
2026-07-06,3679,新至陞,上市,110.0,0.5,30892,12.96,-12000.0
2026-07-06,3680,家登,上櫃,535.0,-4.0,2179000,54.7,-274221.0
2026-07-06,3684,榮昌,上櫃,54.2,0.4,22000,15.01,-6010.0
2026-07-06,3685,元創精密,上櫃,30.3,2.5,879000,,127587.0
2026-07-06,3686,達能,上市,17.3,0.0,194102,,-20960.0
2026-07-06,3687,歐買尬,上櫃,76.7,-0.9,65000,17.31,-25871.0
2026-07-06,3689,湧德,上櫃,123.0,-1.0,957000,16.64,82208.0
2026-07-06,3691,碩禾,上櫃,153.5,-1.0,1036000,,-170716.0
2026-07-06,3693,營邦,上櫃,493.5,-13.5,432000,57.32,-94436.0
2026-07-06,3694,海華,上市,65.5,-1.5,2429201,15.52,-291693.0
2026-07-06,3701,大眾控,上市,44.8,-0.65,959156,,-58062.0
2026-07-06,3702,大聯大,上市,110.0,0.0,8267854,13.43,-1592506.0
2026-07-06,3703,欣陸,上市,20.85,0.0,837475,10.02,-166059.0
2026-07-06,3704,合勤控,上市,44.85,0.0,4073225,39.0,-1335676.0
2026-07-06,3705,永信,上市,54.5,0.1,240811,18.35,132000.0
2026-07-06,3706,神達,上市,90.0,-1.0,18106269,17.18,-965887.0
2026-07-06,3707,漢磊,上櫃,86.3,-4.7,34621000,,-11482421.0
2026-07-06,3708,上緯投控,上市,118.5,8.0,2595738,2.9,643882.0
2026-07-06,3709,鑫聯大投控,上櫃,75.8,1.1,460000,7.7,67367.0
2026-07-06,3710,連展投控,上櫃,6.0,0.11,340000,,105000.0
2026-07-06,3711,日月光投控,上市,679.0,-3.0,23329262,63.05,-1984615.0
2026-07-06,3712,永崴投控,上市,19.45,0.5,1104043,,-191540.0
2026-07-06,3713,新晶投控,上櫃,15.0,0.0,67000,,9.0
2026-07-06,3714,富采,上市,64.1,1.8,6406815,,1857990.0
2026-07-06,3715,定穎投控,上市,165.0,-7.0,10609683,170.1,-4540397.0
2026-07-06,3716,中化控股,上市,35.6,0.6,305054,13.75,20506.0
2026-07-06,3717,聯嘉投控,上市,29.35,0.45,15176587,366.88,-439946.0
2026-07-06,4102,永日,上櫃,19.85,-0.05,102000,,-8000.0
2026-07-06,4104,佳醫,上市,69.7,0.2,333579,16.1,109494.0
2026-07-06,4105,東洋,上櫃,78.2,0.3,688000,12.07,411227.0
2026-07-06,4106,雃博,上市,23.7,0.15,124102,16.57,61130.0
2026-07-06,4107,邦特,上櫃,117.5,1.0,90000,14.82,-15979.0
2026-07-06,4108,懷特,上市,12.5,0.15,500399,,-110056.0
2026-07-06,4109,加捷生醫,上櫃,12.5,-0.3,837000,27.17,-149108.0
2026-07-06,4111,濟生,上櫃,30.75,0.35,145000,10.25,2005.0
2026-07-06,4113,聯上,上櫃,15.0,0.0,177000,,-10920.0
2026-07-06,4114,健喬,上櫃,32.65,0.85,2631000,20.66,1410092.0
2026-07-06,4116,明基醫,上櫃,38.5,1.45,108000,25.0,12949.0
2026-07-06,4119,旭富,上市,45.35,0.25,78389,56.69,3000.0
2026-07-06,4120,友華,上櫃,46.1,0.55,18000,,3167.0
2026-07-06,4121,優盛,上櫃,13.85,0.05,227000,,48694.0
2026-07-06,4123,晟德,上櫃,39.8,0.15,4035000,2.82,337449.0
2026-07-06,4126,太醫,上櫃,81.5,0.9,73000,16.7,15000.0
2026-07-06,4127,天良,上櫃,76.7,6.9,1093000,547.86,128924.0
2026-07-06,4128,中天,上櫃,17.9,0.75,14434000,,-804552.0
2026-07-06,4129,聯合,上櫃,94.6,0.2,150000,19.87,34320.0
2026-07-06,4130,健亞,上櫃,28.35,0.55,288000,,46399.0
2026-07-06,4131,浩泰,上櫃,32.9,0.0,24000,,1000.0
2026-07-06,4133,亞諾法,上市,21.2,0.35,389681,706.67,125999.0
2026-07-06,4137,麗豐-KY,上市,96.5,-0.2,303302,12.28,-138997.0
2026-07-06,4138,曜亞,上櫃,51.9,0.3,34000,14.42,2000.0
2026-07-06,4139,馬光-KY,上櫃,24.75,0.15,59000,,9000.0
2026-07-06,4142,國光生,上市,17.95,0.15,1362851,,332503.0
2026-07-06,4147,中裕,上櫃,72.2,2.2,3864000,,-31622.0
2026-07-06,4148,全宇生技-KY,上市,30.85,0.05,38578,14.28,-1000.0
2026-07-06,4153,鈺緯,上櫃,31.3,0.4,50000,20.32,2000.0
2026-07-06,4154,樂威科-KY,上櫃,11.75,-0.55,24000,,1000.0
2026-07-06,4155,訊映,上市,15.7,0.2,505600,20.13,23361.0
2026-07-06,4157,太景*-KY,上櫃,9.2,0.05,2095000,115.0,-329970.0
2026-07-06,4160,訊聯基因,上櫃,40.55,0.0,46000,77.98,1010.0
2026-07-06,4161,聿新科,上櫃,23.45,0.15,32000,18.91,3117.0
2026-07-06,4162,智擎,上櫃,63.6,-0.1,677000,21.93,-51399.0
2026-07-06,4163,鐿鈦,上櫃,125.0,-4.5,106000,27.35,-19476.0
2026-07-06,4164,承業醫,上市,29.5,-0.2,560228,28.37,120297.0
2026-07-06,4166,友霖,上櫃,25.9,0.5,276000,31.98,87000.0
2026-07-06,4167,松瑞藥,上櫃,21.2,0.25,2106000,27.18,545624.0
2026-07-06,4168,醣聯,上櫃,26.35,0.85,646000,,200000.0
2026-07-06,4169,泰宗,上市,244.0,22.0,165264,762.5,5689.0
2026-07-06,4171,瑞基,上櫃,17.2,-0.05,48000,,-30000.0
2026-07-06,4173,久裕,上櫃,18.25,-0.1,72000,17.55,-30037.0
2026-07-06,4174,浩鼎,上櫃,29.95,0.0,1183000,,-219340.0
2026-07-06,4175,杏一,上櫃,53.5,0.2,167000,17.37,-17000.0
2026-07-06,4178,永笙-KY,上市,18.6,0.2,498304,,113000.0
2026-07-06,4183,福永生技,上櫃,14.6,0.0,3000,,
2026-07-06,4188,安克,上櫃,11.1,0.0,47000,,-7011.0
2026-07-06,4190,佐登-KY,上市,26.05,0.45,34457,,0.0
2026-07-06,4192,杏國,上櫃,21.3,0.8,6000,,
2026-07-06,4195,基米-創,上市,17.45,0.75,554381,,-157863.0
2026-07-06,4198,欣大健康,上櫃,41.8,0.8,38000,,
2026-07-06,4205,中華食,上櫃,73.3,0.1,23000,17.88,4000.0
2026-07-06,4207,環泰,上櫃,20.0,0.0,449000,10.15,22000.0
2026-07-06,4303,信立,上櫃,47.2,-0.65,756000,15.18,-170460.0
2026-07-06,4304,勝昱,上櫃,18.8,-0.1,25000,,2000.0
2026-07-06,4305,世坤,上櫃,42.9,0.3,2000,11.09,1000.0
2026-07-06,4306,炎洲,上市,16.45,-0.1,2426315,43.29,172577.0
2026-07-06,4401,東隆興,上櫃,15.45,0.2,456000,21.46,-9890.0
2026-07-06,4402,郡都開發,上櫃,16.9,-0.45,40000,,-1000.0
2026-07-06,4406,新昕纖,上櫃,9.96,0.01,8000,,1000.0
2026-07-06,4413,飛寶企業,上櫃,14.9,-0.15,23000,16.02,
2026-07-06,4414,如興,上市,9.01,-0.35,590198,,-49000.0
2026-07-06,4416,三圓,上櫃,11.0,-0.5,534000,13.75,-33000.0
2026-07-06,4417,金洲,上櫃,48.45,0.25,85000,8.32,26982.0
2026-07-06,4419,皇家美食,上櫃,47.25,0.2,1000,,
2026-07-06,4420,光明,上櫃,37.0,-0.5,42000,45.68,-9649.0
2026-07-06,4426,利勤,上市,8.52,-0.48,591722,,-10568.0
2026-07-06,4430,耀億,上櫃,17.3,-0.1,24000,,1000.0
2026-07-06,4432,銘旺實,上櫃,16.6,-0.1,41000,4.93,-6000.0
2026-07-06,4433,興采,上櫃,21.55,-0.1,28000,24.49,1999.0
2026-07-06,4438,廣越,上市,62.6,0.6,70886,15.85,25002.0
2026-07-06,4439,冠星-KY,上市,91.1,-0.7,14083,11.0,2000.0
2026-07-06,4440,宜新實業,上市,18.25,0.7,289738,10.67,104000.0
2026-07-06,4441,振大環球,上市,190.0,-0.5,63653,13.32,10000.0
2026-07-06,4442,竣邦-KY,上櫃,50.4,-1.4,36000,11.22,-7000.0
2026-07-06,4502,健信,上櫃,15.75,0.0,7000,,
2026-07-06,4503,金雨,上櫃,46.1,0.15,940000,21.15,-100338.0
2026-07-06,4506,崇友,上櫃,122.5,-1.0,101000,17.6,-5303.0
2026-07-06,4510,高鋒,上櫃,44.1,-0.05,726000,,-96824.0
2026-07-06,4513,福裕,上櫃,16.65,-0.05,343000,,25770.0
2026-07-06,4523,永彰,上櫃,27.1,-0.2,120000,1.14,-38578.0
2026-07-06,4526,東台,上市,41.0,-0.5,3556687,39.42,-448896.0
2026-07-06,4527,方土霖,上櫃,39.65,-0.2,33000,11.2,-148.0
2026-07-06,4528,江興鍛,上櫃,15.75,0.25,33000,,-7144.0
2026-07-06,4529,淳紳,上櫃,4.47,0.25,58000,,0.0
2026-07-06,4530,宏易,上櫃,26.85,0.15,6000,134.25,
2026-07-06,4532,瑞智,上市,28.85,-0.25,5951711,15.77,-1011795.0
2026-07-06,4533,協易機,上櫃,30.85,0.0,2647000,1542.5,-348853.0
2026-07-06,4534,慶騰,上櫃,36.1,1.8,3825000,190.0,577030.0
2026-07-06,4535,至興,上櫃,28.2,1.35,68000,27.92,3000.0
2026-07-06,4536,拓凱,上市,175.0,2.5,521634,13.04,-62300.0
2026-07-06,4538,大詠城,上櫃,18.7,0.0,8000,66.79,1088.0
2026-07-06,4540,全球傳動,上市,63.8,-0.2,4198552,,112332.0
2026-07-06,4541,晟田,上櫃,66.7,6.0,13391000,32.07,278416.0
2026-07-06,4542,科嶠,上櫃,434.5,-48.0,1405000,365.13,-383886.0
2026-07-06,4543,萬在,上櫃,36.8,-0.05,181000,37.17,6157.0
2026-07-06,4545,銘鈺,上市,39.75,1.55,416324,,175000.0
2026-07-06,4549,桓達,上櫃,103.0,0.0,106000,33.77,14999.0
2026-07-06,4550,長佳,上櫃,25.1,0.15,31000,14.1,2931.0
2026-07-06,4551,智伸科,上市,282.0,17.0,1789371,42.28,-430978.0
2026-07-06,4552,力達-KY,上市,20.0,-0.1,161728,12.99,8000.0
2026-07-06,4554,橙的,上櫃,32.15,0.0,84000,24.92,15889.0
2026-07-06,4555,氣立,上市,50.4,0.95,278070,219.13,49604.0
2026-07-06,4556,旭然,上櫃,82.6,-6.0,1950000,80.19,-163911.0
2026-07-06,4557,永新-KY,上市,50.2,-0.3,55532,,-2000.0
2026-07-06,4558,寶緯,上櫃,18.3,-0.2,31000,1830.0,-31.0
2026-07-06,4560,強信-KY,上市,34.1,-0.3,189790,11.92,-10000.0
2026-07-06,4561,健椿,上櫃,43.95,1.0,625000,68.67,8732.0
2026-07-06,4562,穎漢,上市,35.9,-0.75,654578,,-27339.0
2026-07-06,4563,百德,上櫃,43.5,0.05,152000,,-4994.0
2026-07-06,4564,元翎,上市,19.15,0.9,9497644,,-1810537.0
2026-07-06,4566,時碩工業,上市,69.2,0.9,1387562,75.22,302222.0
2026-07-06,4568,科際精密,上櫃,41.25,0.05,7000,28.45,0.0
2026-07-06,4569,六方科-KY,上市,176.0,-1.0,89434,36.29,6000.0
2026-07-06,4571,鈞興-KY,上市,180.5,6.5,483170,20.03,34896.0
2026-07-06,4572,駐龍,上市,152.0,1.0,58726,57.36,-7011.0
2026-07-06,4576,大銀微系統,上市,238.5,16.0,3513577,93.9,7438.0
2026-07-06,4577,達航科技,上櫃,92.6,1.0,617000,,-107219.0
2026-07-06,4580,捷流閥業,上櫃,82.9,0.5,53000,13.63,7053.0
2026-07-06,4581,光隆精密-KY,上市,50.8,0.6,12000,12.15,3000.0
2026-07-06,4582,聚恆-創,上市,27.7,0.4,360664,17.99,21994.0
2026-07-06,4583,台灣精銳,上市,622.0,-3.0,62767,54.56,-5034.0
2026-07-06,4584,君帆,上櫃,39.85,-0.75,30000,13.24,0.0
2026-07-06,4585,達明,上市,328.5,-12.0,587147,248.86,75122.0
2026-07-06,4588,玖鼎電力,上市,60.0,0.4,114689,16.85,21973.0
2026-07-06,4590,富田-創,上市,95.8,-0.2,1114563,37.72,180065.0
2026-07-06,4609,唐鋒,上櫃,5.3,0.0,2000,,
2026-07-06,4702,中美實,上櫃,9.95,,124000,6.59,-24190.0
2026-07-06,4706,大恭,上櫃,32.0,0.0,8000,72.73,1000.0
2026-07-06,4707,磐亞,上櫃,35.75,1.95,14493000,38.44,-754495.0
2026-07-06,4711,永純,上櫃,17.6,-0.2,211000,47.57,13035.0
2026-07-06,4714,永捷,上櫃,12.75,-0.05,1431000,,-221503.0
2026-07-06,4716,大立,上櫃,23.4,0.8,4041000,,46792.0
2026-07-06,4720,德淵,上市,25.6,-0.4,2299799,41.97,333035.0
2026-07-06,4721,美琪瑪,上櫃,100.0,8.8,2014000,25.45,296337.0
2026-07-06,4722,國精化,上市,268.0,-9.0,1076511,158.58,-34375.0
2026-07-06,4726,永昕,上櫃,26.55,0.0,251000,,-62873.0
2026-07-06,4728,雙美,上櫃,386.5,9.0,11000,29.08,21.0
2026-07-06,4729,熒茂,上櫃,23.2,0.3,657000,232.0,73000.0
2026-07-06,4735,豪展,上櫃,30.9,-0.1,35000,9.97,-2000.0
2026-07-06,4736,泰博,上市,125.5,-0.5,95245,6.87,20600.0
2026-07-06,4737,華廣,上市,56.7,0.0,79005,,-31000.0
2026-07-06,4739,康普,上市,115.5,2.0,3062509,35.98,-233478.0
2026-07-06,4741,泓瀚,上櫃,57.5,-1.5,481000,115.0,-139734.0
2026-07-06,4743,合一,上櫃,59.7,2.4,16568000,,963267.0
2026-07-06,4744,皇將,上櫃,27.15,1.7,138000,13.64,48000.0
2026-07-06,4745,合富-KY,上櫃,14.5,-0.1,63000,,-7000.0
2026-07-06,4746,台耀,上市,55.1,0.7,2015316,19.54,513537.0
2026-07-06,4747,強生,上櫃,48.95,,15000,22.66,-3000.0
2026-07-06,4749,新應材,上櫃,918.0,5.0,1445000,72.4,-256559.0
2026-07-06,4754,國碳科,上櫃,37.15,-0.05,27000,13.91,7000.0
2026-07-06,4755,三福化,上市,144.0,11.0,1122676,39.89,160098.0
2026-07-06,4760,勤凱,上櫃,332.0,-14.5,632000,44.03,-210401.0
2026-07-06,4763,材料*-KY,上市,50.0,-1.3,13634603,9.67,-2049606.0
2026-07-06,4764,雙鍵,上市,308.0,8.0,429243,163.83,20000.0
2026-07-06,4766,南寶,上市,368.5,-2.0,479401,17.75,28221.0
2026-07-06,4767,誠泰科技,上櫃,27.5,0.15,8000,19.5,
2026-07-06,4768,晶呈科技,上櫃,358.0,-0.5,335000,,-8313.0
2026-07-06,4770,上品,上市,220.0,0.0,252284,21.74,-8679.0
2026-07-06,4771,望隼,上市,214.0,-1.0,273559,16.47,40314.0
2026-07-06,4772,台特化,上櫃,283.0,2.0,1251000,58.59,195575.0
2026-07-06,4806,桂田文創,上櫃,10.1,-0.2,4000,,4.0
2026-07-06,4807,日成-KY,上市,38.1,0.15,139646,27.81,16000.0
2026-07-06,4903,聯光通,上櫃,40.6,-1.2,1430000,25.86,-544947.0
2026-07-06,4904,遠傳,上市,103.0,-2.0,13706298,26.14,-1987892.0
2026-07-06,4905,台聯電,上櫃,68.0,-0.2,9000,16.43,-2000.0
2026-07-06,4906,正文,上市,42.95,-0.75,8021764,,-2045000.0
2026-07-06,4907,富宇,上櫃,42.15,0.85,111000,11.45,26000.0
2026-07-06,4908,前鼎,上櫃,175.0,-6.0,1311000,88.38,-104404.0
2026-07-06,4909,新復興,上櫃,45.85,-0.35,348000,,-78825.0
2026-07-06,4911,德英,上櫃,33.35,-0.6,73000,18.13,1000.0
2026-07-06,4912,聯德控股-KY,上市,89.9,1.6,389404,41.05,-26000.0
2026-07-06,4915,致伸,上市,68.2,1.8,5959935,12.94,1476277.0
2026-07-06,4916,事欣科,上市,112.5,-2.5,8222338,20.05,-22074.0
2026-07-06,4919,新唐,上市,174.0,-2.5,13276579,,-2226521.0
2026-07-06,4923,力士,上櫃,65.7,4.6,971000,,22450.0
2026-07-06,4924,欣厚-KY,上櫃,13.8,-0.15,58000,19.17,-20550.0
2026-07-06,4927,泰鼎-KY,上市,46.4,-0.15,2988262,,-358578.0
2026-07-06,4930,燦星網,上市,17.35,0.0,194367,,6000.0
2026-07-06,4931,新盛力,上櫃,261.0,23.5,7834000,81.31,40532.0
2026-07-06,4933,友輝,上櫃,68.6,0.2,130000,12.75,-15000.0
2026-07-06,4934,太極,上市,17.75,-0.5,1260472,,-126202.0
2026-07-06,4935,茂林-KY,上市,36.9,-0.8,103527,26.93,-47000.0
2026-07-06,4938,和碩,上市,84.5,0.9,14528176,19.43,4184555.0
2026-07-06,4939,亞電,上櫃,63.0,-0.7,6242000,,-476963.0
2026-07-06,4942,嘉彰,上市,37.85,-0.25,55305,12.79,-6000.0
2026-07-06,4943,康控-KY,上市,8.88,-0.12,35675,,
2026-07-06,4946,辣椒,上櫃,104.0,-0.5,41000,91.23,-9000.0
2026-07-06,4949,有成精密,上市,78.6,-0.8,580841,29.22,-65105.0
2026-07-06,4950,金耘國際,上櫃,16.35,0.0,9000,38.02,213.0
2026-07-06,4951,精拓科,上櫃,96.3,-0.2,355000,14.98,-1858.0
2026-07-06,4952,凌通,上市,59.2,-0.9,1465988,53.33,237513.0
2026-07-06,4953,緯軟,上櫃,129.5,1.5,497000,13.98,180517.0
2026-07-06,4956,光鋐,上市,38.8,-1.2,1766972,,-244036.0
2026-07-06,4958,臻鼎-KY,上市,579.0,-34.0,33883218,81.66,-4043196.0
2026-07-06,4960,誠美材,上市,25.45,-0.3,3177810,,-307130.0
2026-07-06,4961,天鈺,上市,177.0,4.0,1699674,21.22,577311.0
2026-07-06,4966,譜瑞-KY,上櫃,639.0,-15.0,2646000,19.74,-850001.0
2026-07-06,4967,十銓,上市,261.0,1.0,3591223,6.68,319346.0
2026-07-06,4968,立積,上市,118.0,0.5,2307300,39.86,393777.0
2026-07-06,4971,IET-KY,上櫃,473.0,-25.0,662000,92.93,-19796.0
2026-07-06,4972,湯石照明,上櫃,17.3,-0.15,20000,,-3088.0
2026-07-06,4973,廣穎,上櫃,168.5,-2.5,2231000,17.93,-497630.0
2026-07-06,4974,亞泰,上櫃,71.8,0.3,156000,16.21,69036.0
2026-07-06,4976,佳凌,上市,39.4,-0.85,2587082,,-102357.0
2026-07-06,4977,眾達-KY,上市,159.0,-3.0,1271476,35.25,52692.0
2026-07-06,4979,華星光,上櫃,457.0,-11.5,5523000,82.64,-539380.0
2026-07-06,4989,榮科,上市,111.0,0.5,40555568,,6455639.0
2026-07-06,4991,環宇-KY,上櫃,521.0,-57.0,5980000,215.29,-1938037.0
2026-07-06,4994,傳奇,上市,91.0,0.3,12145,58.33,0.0
2026-07-06,4995,晶達,上櫃,45.2,-0.15,19000,16.56,9000.0
2026-07-06,4999,鑫禾,上市,20.6,0.1,96823,,1875.0
2026-07-06,5007,三星,上市,55.9,0.0,4820,18.39,3000.0
2026-07-06,5009,榮剛,上櫃,34.95,1.0,5463000,17.48,1932018.0
2026-07-06,5011,久陽,上櫃,24.2,-0.05,891000,,-2870.0
2026-07-06,5013,強新,上櫃,26.75,-0.05,40000,18.84,0.0
2026-07-06,5014,建錩,上櫃,11.0,0.0,203000,,-40000.0
2026-07-06,5015,華祺,上櫃,22.45,-0.65,54000,,2000.0
2026-07-06,5016,松和,上櫃,24.35,0.05,27000,16.91,0.0
2026-07-06,5201,凱衛,上櫃,27.0,-0.25,145000,,24527.0
2026-07-06,5202,力新,上櫃,15.2,-0.15,386000,,-61946.0
2026-07-06,5203,訊連,上市,70.7,1.0,372503,19.32,62134.0
2026-07-06,5205,中茂,上櫃,23.95,-0.55,7000,,
2026-07-06,5206,坤悅,上櫃,23.2,-0.1,214000,4.63,30000.0
2026-07-06,5209,新鼎,上櫃,160.5,-1.0,49000,8.95,-19503.0
2026-07-06,5210,寶碩,上櫃,30.25,0.0,263000,32.88,37066.0
2026-07-06,5211,蒙恬,上櫃,22.3,-0.3,83000,,-9380.0
2026-07-06,5212,凌網,上櫃,48.0,-0.7,6000,10.0,-3000.0
2026-07-06,5213,亞昕,上櫃,22.65,0.05,241000,15.95,103960.0
2026-07-06,5215,科嘉-KY,上市,46.8,1.0,150891,19.1,-22000.0
2026-07-06,5220,萬達光電,上櫃,20.75,-0.15,91000,,-2392.0
2026-07-06,5222,全訊,上市,129.5,2.0,1279353,69.25,155773.0
2026-07-06,5223,安力-KY,上櫃,25.4,0.05,36000,,3000.0
2026-07-06,5225,東科-KY,上市,76.6,0.4,314587,8.28,-2000.0
2026-07-06,5227,立凱-KY,上櫃,36.15,1.0,385000,,7000.0
2026-07-06,5228,鈺鎧,上櫃,62.7,-3.8,1497000,71.25,-286079.0
2026-07-06,5230,雷笛克光學,上櫃,21.05,-0.1,1043000,,-76977.0
2026-07-06,5234,達興材料,上市,411.0,9.0,730393,53.38,143426.0
2026-07-06,5236,凌陽創新,上櫃,168.5,-0.5,154000,17.68,-3895.0
2026-07-06,5243,乙盛-KY,上市,103.5,1.0,1605114,21.25,73994.0
2026-07-06,5244,弘凱,上市,35.85,-0.3,179801,,-33000.0
2026-07-06,5245,智晶,上櫃,26.8,-0.25,38000,,1000.0
2026-07-06,5251,天鉞電,上櫃,32.65,1.0,536000,3265.0,109109.0
2026-07-06,5258,虹堡,上市,51.6,-0.4,502212,15.4,29380.0
2026-07-06,5263,智崴,上櫃,98.8,-0.6,81000,,7354.0
2026-07-06,5269,祥碩,上市,1520.0,-10.0,1022451,18.65,55376.0
2026-07-06,5272,笙科,上櫃,21.35,0.05,277000,,37734.0
2026-07-06,5274,信驊,上櫃,16270.0,-995.0,221000,138.05,-53172.0
2026-07-06,5276,達輝-KY,上櫃,19.5,-0.2,10000,14.23,43.0
2026-07-06,5278,尚凡*,上櫃,25.0,0.3,528000,26.04,147953.0
2026-07-06,5283,禾聯碩,上市,54.6,0.7,144019,9.24,9967.0
2026-07-06,5284,jpp-KY,上市,361.5,-12.0,738635,26.98,-222470.0
2026-07-06,5285,界霖,上市,106.5,9.6,7377242,50.71,1392513.0
2026-07-06,5287,數字,上櫃,151.5,-0.5,41000,10.86,-13000.0
2026-07-06,5288,豐祥-KY,上市,186.5,1.5,91343,15.5,1391.0
2026-07-06,5289,宜鼎,上櫃,1645.0,10.0,2659000,22.12,292312.0
2026-07-06,5291,邑昇,上櫃,58.9,-1.3,518000,122.71,-50481.0
2026-07-06,5292,華懋,上市,228.5,1.5,138814,22.6,6841.0
2026-07-06,5299,杰力,上櫃,141.5,12.5,3086000,29.3,449730.0
