日期,代號,名稱,當日沖銷交易成交股數,當日沖銷交易買進成交金額,當日沖銷交易賣出成交金額,市場別
2026-03-11,4904,遠傳,1307000,119354100,119514100,上市
2026-03-11,4905,台聯電,1000,61400,61200,上櫃
2026-03-11,4906,正文,655000,17141050,17337800,上市
2026-03-11,4907,富宇,2000,80550,80750,上櫃
2026-03-11,4908,前鼎,1919000,178787100,179977300,上櫃
2026-03-11,4909,新復興,2000000,127748100,127817600,上櫃
2026-03-11,4911,德英,5000,180600,181500,上櫃
2026-03-11,4912,聯德控股-KY,26000,2303800,2301500,上市
2026-03-11,4915,致伸,582000,41860300,41945700,上市
2026-03-11,4916,事欣科,759000,44983900,45308600,上市
2026-03-11,4919,新唐,25071000,2222292500,2226004600,上市
2026-03-11,4923,力士,3000,89650,90150,上櫃
2026-03-11,4930,燦星網,3000,62450,62700,上市
2026-03-11,4931,新盛力,610000,77734500,77916500,上櫃
2026-03-11,4933,友輝,22000,1211200,1209200,上櫃
2026-03-11,4935,茂林-KY,23000,822950,823300,上市
2026-03-11,4938,和碩,936000,65701700,65672700,上市
2026-03-11,4939,亞電,376000,12185850,12203150,上櫃
2026-03-11,4942,嘉彰,10000,378350,378650,上市
2026-03-11,4949,有成精密,3527000,194751800,195544000,上市
2026-03-11,4951,精拓科,12000,847900,854400,上櫃
2026-03-11,4952,凌通,304000,13770400,13759350,上市
2026-03-11,4953,緯軟,57000,6602500,6622500,上櫃
2026-03-11,4956,光鋐,2155000,55740750,56014900,上市
2026-03-11,4958,臻鼎-KY,5468000,948294000,951449500,上市
2026-03-11,4960,誠美材,14192000,260123250,261613150,上市
2026-03-11,4961,天鈺,131000,19383000,19389000,上市
2026-03-11,4966,譜瑞-KY,151000,80261000,80482000,上櫃
2026-03-11,4967,十銓,3421000,653997000,657426500,上市
2026-03-11,4968,立積,194000,20721500,20787500,上市
2026-03-11,4971,IET-KY,4182000,2006640000,2010022000,上櫃
2026-03-11,4972,湯石照明,2000,35200,35450,上櫃
2026-03-11,4973,廣穎,532000,29578700,29579200,上櫃
2026-03-11,4974,亞泰,12000,859900,864100,上櫃
2026-03-11,4976,佳凌,72000,2106950,2139050,上市
2026-03-11,4977,眾達-KY,4230000,680639000,684919500,上市
2026-03-11,4987,科誠,0,0,0,上櫃
2026-03-11,4989,榮科,22748000,1565098600,1573434300,上市
2026-03-11,4994,傳奇,15000,1491100,1492300,上市
2026-03-11,4995,晶達,4000,164700,165000,上櫃
2026-03-11,4999,鑫禾,5000,110250,111350,上市
2026-03-11,5007,三星,0,0,0,上市
2026-03-11,5009,榮剛,371000,12397050,12459850,上櫃
2026-03-11,5011,久陽,146000,2199150,2212350,上櫃
2026-03-11,5013,強新,2000,60250,60250,上櫃
2026-03-11,5014,建錩,10000,106750,107200,上櫃
2026-03-11,5015,華祺,13000,344600,347150,上櫃
2026-03-11,5016,松和,0,0,0,上櫃
2026-03-11,5201,凱衛,15000,603750,602600,上櫃
2026-03-11,5202,力新,70000,981650,979550,上櫃
2026-03-11,5203,訊連,94000,5971100,5975500,上市
2026-03-11,5206,坤悅,19000,534950,537100,上櫃
2026-03-11,5209,新鼎,2000,334000,337000,上櫃
2026-03-11,5211,蒙恬,3000,70150,70600,上櫃
2026-03-11,5212,凌網,3000,157000,158500,上櫃
2026-03-11,5213,亞昕,229000,6136050,6164750,上櫃
2026-03-11,5215,科嘉-KY,3000,111650,111350,上市
2026-03-11,5220,萬達光電,566000,11674250,11573900,上櫃
2026-03-11,5222,全訊,136000,18296500,18438500,上市
2026-03-11,5223,安力-KY,29000,874050,889400,上櫃
2026-03-11,5225,東科-KY,35000,3240200,3255300,上市
2026-03-11,5227,立凱-KY,22000,547950,552550,上櫃
2026-03-11,5228,鈺鎧,19000,425500,427750,上櫃
2026-03-11,5230,雷笛克光學,3000,48000,48400,上櫃
2026-03-11,5234,達興材料,348000,132965000,133225000,上市
2026-03-11,5236,凌陽創新,33000,4358000,4347500,上櫃
2026-03-11,5243,乙盛-KY,172000,12712500,12762400,上市
2026-03-11,5244,弘凱,94000,3230650,3260900,上市
2026-03-11,5245,智晶,24000,635600,641150,上櫃
2026-03-11,5251,天鉞電,9000,281750,283150,上櫃
2026-03-11,5258,虹堡,348000,16549250,16507400,上市
2026-03-11,5263,智崴,15000,1507200,1513500,上櫃
2026-03-11,5269,祥碩,367000,458725000,460135000,上市
2026-03-11,5272,笙科,54000,1207900,1215700,上櫃
2026-03-11,5274,信驊,143000,1408015000,1425400000,上櫃
2026-03-11,5278,尚凡*,257000,6533450,6503100,上櫃
2026-03-11,5283,禾聯碩,6000,339400,340500,上市
2026-03-11,5284,jpp-KY,924000,256355000,256454500,上市
2026-03-11,5285,界霖,23000,1092900,1097450,上市
2026-03-11,5287,數字,23000,3778000,3814500,上櫃
2026-03-11,5288,豐祥-KY,45000,6143500,6159500,上市
2026-03-11,5289,宜鼎,1467000,1450108000,1449631000,上櫃
2026-03-11,5292,華懋,38000,6950000,7025000,上市
2026-03-11,5299,杰力,22000,1622300,1647200,上櫃
2026-03-11,5306,桂盟,8000,702600,704600,上市
2026-03-11,5309,系統電,3135000,189648600,189435500,上櫃
2026-03-11,5312,寶島科,3000,296200,296300,上櫃
2026-03-11,5314,世紀*,1006000,77222600,77531100,上櫃
2026-03-11,5315,光聯,74000,1690050,1703400,上櫃
2026-03-11,5321,美而快,41000,971100,981050,上櫃
2026-03-11,5328,華容,2143000,56418950,56626600,上櫃
2026-03-11,5340,建榮,10102000,1226180500,1226298500,上櫃
2026-03-11,5347,世界,5353000,608598500,610732500,上櫃
2026-03-11,5351,鈺創,17059000,1028444400,1031673900,上櫃
2026-03-11,5353,台林,12000,281250,283250,上櫃
2026-03-11,5356,協益,1000,24500,24850,上櫃
2026-03-11,5364,力麗店,11000,132500,133500,上櫃
2026-03-11,5371,中光電,897000,71473000,72359700,上櫃
2026-03-11,5381,合正,245000,6512150,6545800,上櫃
2026-03-11,5388,中磊,731000,56365300,56617700,上市
2026-03-11,5392,能率,136000,5507000,5505400,上櫃
2026-03-11,5398,慕康生醫,13000,272250,272550,上櫃
2026-03-11,5403,中菲,19000,2084500,2095000,上櫃
2026-03-11,5410,國眾,28000,867250,867250,上櫃
2026-03-11,5425,台半,1521000,89459800,90131900,上櫃
2026-03-11,5426,振發,44000,838800,841850,上櫃
2026-03-11,5432,新門,63000,9426500,9425500,上櫃
2026-03-11,5434,崇越,92000,29874000,30335000,上市
2026-03-11,5438,東友,34000,704850,708800,上櫃
2026-03-11,5439,高技,1266000,342966000,343056000,上櫃
2026-03-11,5443,均豪,3889000,380770700,381023000,上櫃
2026-03-11,5450,南良,4000,58350,58200,上櫃
2026-03-11,5452,佶優,1542000,51547800,52385250,上櫃
2026-03-11,5455,昇益,126000,3139700,3135450,上櫃
2026-03-11,5457,宣德,831000,28422350,28603100,上櫃
2026-03-11,5460,同協,5000,72500,73050,上櫃
2026-03-11,5464,霖宏,14000,381750,381200,上櫃
2026-03-11,5465,富驊,7000,189900,193550,上櫃
2026-03-11,5469,瀚宇博,1055000,93457500,93643400,上市
2026-03-11,5471,松翰,115000,4815950,4847500,上市
2026-03-11,5474,聰泰,37000,5173500,5171500,上櫃
2026-03-11,5478,智冠,168000,18806500,19045000,上櫃
2026-03-11,5481,新華,42000,885800,890450,上櫃
2026-03-11,5483,中美晶,1836000,205771500,208279500,上櫃
2026-03-11,5487,通泰,4000,109000,108650,上櫃
2026-03-11,5489,彩富,0,0,0,上櫃
2026-03-11,5490,同亨,55000,1450750,1451500,上櫃
2026-03-11,5493,三聯,23000,1888700,1905100,上櫃
2026-03-11,5498,凱崴,2233000,135010100,135440300,上櫃
2026-03-11,5508,永信建,62000,3264900,3266500,上櫃
2026-03-11,5511,德昌,33000,2302500,2327000,上櫃
2026-03-11,5512,力麒,44000,354150,354870,上櫃
2026-03-11,5514,三豐,2000,31600,32100,上櫃
2026-03-11,5515,建國,61000,1980250,1990000,上市
2026-03-11,5519,隆大,138000,4495950,4492400,上市
2026-03-11,5520,力泰,2000,180300,180400,上櫃
2026-03-11,5521,工信,84000,1285200,1285200,上市
2026-03-11,5522,遠雄,211000,13712000,13764900,上市
2026-03-11,5523,豐謙,1000,30400,30600,上櫃
2026-03-11,5525,順天,6000,151650,151750,上市
2026-03-11,5529,鉅陞,8000,202800,205650,上櫃
2026-03-11,5530,龍巖,38000,1886350,1890700,上櫃
2026-03-11,5533,皇鼎,13000,184550,185700,上市
2026-03-11,5534,長虹,69000,5206100,5214000,上市
2026-03-11,5536,聖暉*,872000,613688000,613462000,上櫃
2026-03-11,5538,東明-KY,1000,30500,30800,上市
2026-03-11,5546,永固-KY,16000,295400,298750,上市
2026-03-11,5548,安倉,10000,229800,233150,上櫃
2026-03-11,5601,台聯櫃,0,0,0,上櫃
2026-03-11,5603,陸海,3000,52550,52900,上櫃
2026-03-11,5604,中連,5000,173950,177600,上櫃
2026-03-11,5607,遠雄港,105000,5410500,5403300,上市
2026-03-11,5608,四維航,635000,10666550,10684500,上市
2026-03-11,5609,中菲行,8000,627800,629300,上櫃
2026-03-11,5704,老爺知,8000,176350,176600,上櫃
2026-03-11,5706,鳳凰,58000,2952500,2957000,上市
2026-03-11,5864,致和證,541000,13262450,13408400,上櫃
2026-03-11,5871,中租-KY,1141000,118249000,118520500,上市
2026-03-11,5876,上海商銀,1302000,50981150,51035250,上市
2026-03-11,5880,合庫金,1537000,35908350,35910200,上市
2026-03-11,5902,德記,6000,232050,233250,上櫃
2026-03-11,5903,全家,0,0,0,上櫃
2026-03-11,5904,寶雅,47000,23438000,23496500,上櫃
2026-03-11,5905,南仁湖,137000,1170310,1173900,上櫃
2026-03-11,5906,台南-KY,0,0,0,上市
2026-03-11,5907,大洋-KY,100000,591510,595510,上市
2026-03-11,6005,群益證,2357000,66543950,66907450,上市
2026-03-11,6015,宏遠證,436000,5977600,6003150,上櫃
2026-03-11,6016,康和證,2033000,35332100,35552050,上櫃
2026-03-11,6020,大展證,0,0,0,上櫃
2026-03-11,6021,美好證,33000,1077900,1081750,上櫃
2026-03-11,6023,元大期,12000,1122800,1123100,上櫃
2026-03-11,6024,群益期,173000,9509100,9505900,上市
2026-03-11,6026,福邦證,255000,3550800,3586200,上櫃
2026-03-11,6101,寬魚國際,33000,1247700,1250000,上櫃
2026-03-11,6104,創惟,140000,13128200,13187100,上櫃
2026-03-11,6108,競國,61000,959750,958200,上市
2026-03-11,6111,光聚晶電,21000,900800,899000,上櫃
2026-03-11,6112,邁達特,265000,12525200,12532100,上市
2026-03-11,6113,亞矽,41000,870900,879600,上櫃
2026-03-11,6114,久威,1000,30000,29900,上櫃
2026-03-11,6115,鎰勝,3000,140450,140050,上市
2026-03-11,6116,彩晶,17843000,160082690,161331950,上市
2026-03-11,6117,迎廣,52000,3629100,3635900,上市
2026-03-11,6118,建達,180000,3365900,3382750,上櫃
2026-03-11,6120,達運,765000,10020950,10126800,上市
2026-03-11,6121,新普,241000,81261000,81733000,上櫃
2026-03-11,6122,擎邦,238000,12674700,12734100,上櫃
2026-03-11,6123,上奇,5000,213100,214050,上櫃
2026-03-11,6124,業強,81000,2743850,2786700,上櫃
2026-03-11,6125,廣運,751000,45556900,46235400,上櫃
2026-03-11,6126,信音,617000,20795100,20865650,上櫃
2026-03-11,6127,九豪,506000,18146650,18205400,上櫃
2026-03-11,6128,上福,16000,375050,376850,上市
2026-03-11,6130,上亞科技,73000,2295250,2308700,上櫃
2026-03-11,6133,金橋,1514000,37177850,37340100,上市
2026-03-11,6134,萬旭,377000,11696300,11819100,上櫃
2026-03-11,6136,富爾特,15000,358500,358550,上市
2026-03-11,6138,茂達,114000,26160500,26285000,上櫃
2026-03-11,6139,亞翔,600000,317565000,317839000,上市
2026-03-11,6143,振曜,96000,9525900,9536000,上櫃
2026-03-11,6146,耕興,225000,44783500,45019000,上櫃
2026-03-11,6147,頎邦,742000,40177800,40759200,上櫃
2026-03-11,6148,驊宏資,80000,2596300,2630500,上櫃
2026-03-11,6150,撼訊,110000,6388500,6445400,上櫃
2026-03-11,6151,晉倫,9000,264550,266550,上櫃
2026-03-11,6153,嘉聯益,3392000,55132300,55262300,上市
2026-03-11,6154,順發,2000,27350,27300,上櫃
2026-03-11,6155,鈞寶,413000,18729550,18710650,上市
2026-03-11,6156,松上,19000,382800,383500,上櫃
2026-03-11,6158,禾昌,18000,346250,346400,上櫃
2026-03-11,6160,欣技,45000,735500,743950,上櫃
2026-03-11,6161,捷波,10000,415000,417700,上櫃
2026-03-11,6163,華電網,1527000,80754000,80776500,上櫃
2026-03-11,6164,華興,80000,923200,927200,上市
2026-03-11,6165,浪凡,21000,896900,899950,上市
2026-03-11,6166,凌華,66000,4126900,4136100,上市
2026-03-11,6167,久正,24000,282300,283850,上櫃
2026-03-11,6168,宏齊,333000,6625100,6665800,上市
2026-03-11,6169,昱泉,0,0,0,上櫃
2026-03-11,6170,統振,8000,389950,390400,上櫃
2026-03-11,6171,大城地產,1000,27750,27750,上櫃
2026-03-11,6173,信昌電,773000,49390300,49443600,上櫃
2026-03-11,6174,安碁,13000,281000,281150,上櫃
2026-03-11,6175,立敦,97000,4262650,4269800,上櫃
2026-03-11,6176,瑞儀,1428000,137396800,138188200,上市
2026-03-11,6177,達麗,221000,10012450,10092950,上市
2026-03-11,6179,亞通,1439000,38871500,38899050,上櫃
2026-03-11,6180,橘子,340000,15910650,15905550,上櫃
2026-03-11,6182,合晶,1256000,42531300,42553100,上櫃
2026-03-11,6183,關貿,2000,189400,191300,上市
2026-03-11,6184,大豐電,2000,96100,96200,上市
2026-03-11,6185,幃翔,7000,98550,98950,上櫃
2026-03-11,6186,新潤,60000,2489950,2487550,上櫃
2026-03-11,6188,廣明,192000,18084800,18166800,上櫃
2026-03-11,6189,豐藝,40000,1733250,1737250,上市
2026-03-11,6190,萬泰科,2159000,107076350,108595400,上櫃
2026-03-11,6191,精成科,3002000,295428800,296649400,上市
2026-03-11,6192,巨路,363000,42461000,42565000,上市
2026-03-11,6194,育富,1000,31450,31550,上櫃
2026-03-11,6195,詩肯,5000,125750,125900,上櫃
2026-03-11,6196,帆宣,318000,88877000,89789000,上市
2026-03-11,6197,佳必琪,2272000,370127000,371946000,上市
2026-03-11,6199,天品,18000,1718800,1722600,上櫃
2026-03-11,6201,亞弘電,1000,52800,52500,上市
2026-03-11,6202,盛群,1449000,78535200,79537300,上市
2026-03-11,6203,海韻電,13000,825500,827700,上櫃
2026-03-11,6204,艾華,18000,1149600,1159400,上櫃
2026-03-11,6205,詮欣,271000,14187100,14248700,上市
2026-03-11,6206,飛捷,1439000,149161500,148974500,上市
2026-03-11,6207,雷科,196000,10324800,10356400,上櫃
2026-03-11,6208,日揚,5000,229100,229050,上櫃
2026-03-11,6209,今國光,388000,20539600,20653800,上市
2026-03-11,6210,慶生,0,0,0,上櫃
2026-03-11,6212,理銘,1000,31650,31500,上櫃
2026-03-11,6213,聯茂,8907000,1189684000,1195424000,上市
2026-03-11,6214,精誠,46000,5117000,5143000,上市
2026-03-11,6215,和椿,1088000,120059500,120184500,上市
2026-03-11,6216,居易,5000,128350,129250,上市
2026-03-11,6218,豪勉,25000,573350,583200,上櫃
2026-03-11,6219,富旺,467000,7502950,7620100,上櫃
2026-03-11,6220,岳豐,2140000,95606650,95933800,上櫃
2026-03-11,6221,晉泰,51000,1414950,1409400,上櫃
2026-03-11,6222,立軒,9000,171950,173050,上櫃
2026-03-11,6223,旺矽,274000,884670000,889135000,上櫃
2026-03-11,6224,聚鼎,31000,1301200,1291550,上市
2026-03-11,6227,茂綸,117000,9855800,9970800,上櫃
2026-03-11,6229,研通,49000,1067300,1070200,上櫃
2026-03-11,6231,系微,85000,17171000,17163000,上櫃
2026-03-11,6233,旺玖,90000,2402300,2396700,上櫃
2026-03-11,6234,高僑,63000,1668650,1676450,上櫃
2026-03-11,6235,華孚,156000,7818550,7851250,上市
2026-03-11,6237,驊訊,18000,680150,681150,上櫃
2026-03-11,6239,力成,2441000,529292500,531190000,上市
2026-03-11,6240,松崗,0,0,0,上櫃
2026-03-11,6243,迅杰,15000,492150,492150,上市
2026-03-11,6244,茂迪,18244000,586284850,592444950,上櫃
2026-03-11,6245,立端,158000,10125600,10221900,上櫃
2026-03-11,6248,沛波,2000,41000,40800,上櫃
2026-03-11,6257,矽格,2555000,335477500,336255000,上市
2026-03-11,6259,百徽,2000,34100,34700,上櫃
2026-03-11,6261,久元,227000,15115000,15134400,上櫃
2026-03-11,6263,普萊德,11000,1353500,1359000,上櫃
2026-03-11,6265,方土昶,2986000,109643500,110500450,上櫃
2026-03-11,6266,泰詠,14000,400100,401850,上櫃
2026-03-11,6269,台郡,1483000,79018400,79612700,上市
2026-03-11,6270,倍微,36000,829550,832750,上櫃
2026-03-11,6271,同欣電,1437000,218089500,218805000,上市
2026-03-11,6274,台燿,4146000,2017540500,2022245000,上櫃
2026-03-11,6275,元山,71000,3552650,3557300,上櫃
2026-03-11,6276,安鈦克,14000,436500,443250,上櫃
2026-03-11,6277,宏正,3000,178500,180300,上市
2026-03-11,6278,台表科,218000,21433600,21671900,上市
2026-03-11,6279,胡連,102000,11540000,11585500,上櫃
2026-03-11,6281,全國電,12000,721700,721200,上市
2026-03-11,6282,康舒,4129000,193125150,193412450,上市
2026-03-11,6283,淳安,60000,1264900,1280050,上市
2026-03-11,6284,佳邦,158000,11974000,11954600,上櫃
2026-03-11,6285,啟碁,8305000,1359074000,1363819500,上市
2026-03-11,6290,良維,4031000,868915000,873805500,上櫃
2026-03-11,6291,沛亨,192000,55536500,55629500,上櫃
2026-03-11,6292,迅德,4000,166900,166950,上櫃
2026-03-11,6294,智基,1000,41500,41850,上櫃
2026-03-11,6405,悅城,44000,1328250,1337850,上市
2026-03-11,6409,旭隼,130000,106673000,106720000,上市
2026-03-11,6411,晶焱,45000,3637500,3659500,上櫃
2026-03-11,6412,群電,416000,34223400,34248200,上市
2026-03-11,6414,樺漢,75000,20547000,20680000,上市
2026-03-11,6415,矽力*-KY,2725000,707381000,714106500,上市
2026-03-11,6416,瑞祺電通,16000,1285500,1288400,上市
2026-03-11,6417,韋僑,22000,2336500,2342500,上櫃
2026-03-11,6418,詠昇,31000,963000,975400,上櫃
2026-03-11,6419,京晨科,0,0,0,上櫃
2026-03-11,6423,億而得,100000,9393700,9353200,上櫃
2026-03-11,6425,易發,93000,6371900,6396100,上櫃
2026-03-11,6432,今展科,78000,2646150,2647350,上櫃
2026-03-11,6435,大中,1390000,224112000,224498500,上櫃
2026-03-11,6438,迅得,253000,38115000,38233000,上市
2026-03-11,6441,廣錠,3000,61000,61100,上櫃
2026-03-11,6443,元晶,63105000,3190938850,3216013100,上市
2026-03-11,6446,藥華藥,527000,354576000,355891000,上市
2026-03-11,6449,鈺邦,64000,10253000,10289500,上市
2026-03-11,6451,訊芯-KY,782000,141569500,143660000,上市
2026-03-11,6456,GIS-KY,3099000,187837700,189932000,上市
2026-03-11,6462,神盾,186000,19549000,19626000,上櫃
2026-03-11,6464,台數科,0,0,0,上市
2026-03-11,6469,大樹,65000,5383500,5390800,上櫃
2026-03-11,6470,宇智,35000,1821300,1831800,上櫃
2026-03-11,6472,保瑞,97000,45330500,45663000,上市
2026-03-11,6477,安集,1383000,53823800,54350350,上市
2026-03-11,6482,弘煜科,9000,286750,285250,上櫃
2026-03-11,6485,點序,166000,13686500,13697800,上櫃
2026-03-11,6486,互動,54000,4634600,4666300,上櫃
2026-03-11,6488,環球晶,950000,436036000,441426500,上櫃
2026-03-11,6491,晶碩,14000,3945000,3943000,上市
2026-03-11,6494,九齊,48000,2151550,2167500,上櫃
2026-03-11,6496,科懋,1000,26500,26500,上櫃
2026-03-11,6498,久禾光,9000,786500,787700,上櫃
2026-03-11,6499,益安,115000,10204000,10232500,上櫃
2026-03-11,6504,南六,14000,545350,544550,上市
2026-03-11,6505,台塑化,21444000,1227032400,1231302500,上市
2026-03-11,6506,雙邦,19000,308800,307950,上櫃
2026-03-11,6508,惠光,39000,1024750,1022400,上櫃
2026-03-11,6509,聚和,931000,37229600,37440800,上櫃
2026-03-11,6510,精測,304000,1130610000,1138890000,上櫃
2026-03-11,6515,穎崴,376000,2184655000,2194460000,上市
2026-03-11,6516,勤崴國際,7000,428300,428400,上櫃
2026-03-11,6517,保勝光學,16000,923300,929500,上櫃
2026-03-11,6523,達爾膚,1000,117500,118000,上櫃
2026-03-11,6525,捷敏-KY,149000,12313900,12354700,上市
2026-03-11,6526,達發,229000,115923500,116660500,上市
2026-03-11,6530,創威,2044000,158853600,159288300,上櫃
2026-03-11,6531,愛普*,1042000,457127500,458236500,上市
2026-03-11,6532,瑞耘,287000,18218800,18359900,上櫃
2026-03-11,6533,晶心科,114000,21722000,21910000,上市
2026-03-11,6534,正瀚-創,20000,1657800,1674200,上市
2026-03-11,6538,倉和,10000,656600,661200,上櫃
2026-03-11,6541,泰福-KY,35000,1526650,1537350,上市
2026-03-11,6542,隆中,2000,98150,99450,上櫃
2026-03-11,6546,正基,632000,49199200,49724700,上櫃
2026-03-11,6547,高端疫苗,631000,23733400,23729150,上櫃
2026-03-11,6548,長科*,1456000,70208600,70307850,上櫃
2026-03-11,6552,易華電,15000,399900,401100,上市
2026-03-11,6558,興能高,102000,3055600,3054850,上市
2026-03-11,6560,欣普羅,30000,1244150,1246100,上櫃
2026-03-11,6561,是方,3000,1081500,1087000,上櫃
2026-03-11,6568,宏觀,963000,171056000,171600000,上櫃
2026-03-11,6569,醫揚,4000,380200,380800,上櫃
2026-03-11,6570,維田,66000,2523100,2509350,上櫃
2026-03-11,6577,勁豐,5000,371100,373300,上櫃
2026-03-11,6578,達邦蛋白,12000,217900,221900,上櫃
2026-03-11,6579,研揚,16000,1720000,1735500,上市
2026-03-11,6581,鋼聯,0,0,0,上市
2026-03-11,6582,申豐,2000,62500,63150,上市
2026-03-11,6584,南俊國際,1090000,408964500,412231000,上櫃
2026-03-11,6585,鼎基,8000,659000,662600,上市
2026-03-11,6589,台康生技,39000,2289600,2308700,上市
2026-03-11,6591,動力-KY,57000,3618300,3622400,上市
2026-03-11,6592,和潤企業,337000,21155800,21103000,上市
2026-03-11,6593,台灣銘板,28000,1085900,1087900,上櫃
2026-03-11,6596,寬宏藝術,262000,39410500,39386500,上櫃
2026-03-11,6603,富強鑫,187000,4361650,4371700,上櫃
2026-03-11,6605,帝寶,72000,9749500,9773500,上市
2026-03-11,6606,建德工業,2000,49550,49900,上市
2026-03-11,6609,瀧澤科,18000,636700,638250,上櫃
2026-03-11,6612,奈米醫材,5000,343900,346300,上櫃
2026-03-11,6613,朋億*,49000,9528000,9525000,上櫃
2026-03-11,6616,特昇-KY,40000,414450,425950,上櫃
2026-03-11,6617,共信-KY,55000,4189400,4188600,上櫃
2026-03-11,6624,萬年清,21000,1206900,1210400,上櫃
2026-03-11,6625,必應,67000,5437500,5469500,上市
2026-03-11,6629,泰金-KY,34000,3532000,3596000,上櫃
2026-03-11,6637,醫影,19000,1424000,1426700,上櫃
2026-03-11,6640,均華,823000,774776000,781413000,上櫃
2026-03-11,6641,基士德-KY,7000,133900,134700,上市
2026-03-11,6642,富致,101000,5629700,5639300,上櫃
2026-03-11,6643,M31,414000,192217000,193897500,上櫃
2026-03-11,6649,台生材,4000,165550,167550,上櫃
2026-03-11,6651,全宇昕,83000,7388100,7471000,上櫃
2026-03-11,6654,天正國際,1000,93500,94600,上櫃
2026-03-11,6655,科定,1000,130000,131500,上市
2026-03-11,6657,華安,42000,1926550,1927100,上市
2026-03-11,6658,聯策,34000,2023500,2009300,上市
2026-03-11,6664,群翊,74000,19873000,20013500,上櫃
2026-03-11,6666,羅麗芬-KY,3000,124500,126300,上市
2026-03-11,6667,信紘科,219000,54773000,54787500,上櫃
2026-03-11,6668,中揚光,23000,815250,818050,上市
2026-03-11,6669,緯穎,393000,1622635000,1633890000,上市
2026-03-11,6670,復盛應用,44000,11995500,12119500,上市
2026-03-11,6671,三能-KY,140000,4814350,4810550,上市
2026-03-11,6672,騰輝電子-KY,147000,13974000,14051900,上市
2026-03-11,6674,鋐寶科技,0,0,0,上市
2026-03-11,6679,鈺太,526000,129326500,129277500,上櫃
2026-03-11,6680,鑫創電子,13000,747000,761700,上櫃
2026-03-11,6683,雍智科技,18000,19440000,19440000,上櫃
2026-03-11,6684,安格,16000,723350,727000,上櫃
2026-03-11,6689,伊雲谷,272000,19282100,19401600,上市
2026-03-11,6690,安碁資訊,8000,1319500,1323000,上櫃
2026-03-11,6691,洋基工程,158000,98155000,98741000,上市
2026-03-11,6692,進能服,26000,829050,836300,上櫃
2026-03-11,6693,廣閎科,358000,32925100,33048600,上櫃
2026-03-11,6695,芯鼎,17000,680550,685150,上市
2026-03-11,6697,東捷資訊,20000,878200,879550,上櫃
2026-03-11,6698,旭暉應材,16000,492450,494100,上市
2026-03-11,6703,軒郁,49000,5744500,5834000,上櫃
2026-03-11,6706,惠特,1454000,165825000,165962000,上市
2026-03-11,6712,長聖,177000,25730000,25621500,上櫃
2026-03-11,6715,嘉基,3000,846000,846000,上市
2026-03-11,6719,力智,71000,12298000,12371500,上市
2026-03-11,6720,久昌,33000,5542000,5589000,上櫃
2026-03-11,6725,矽科宏晟,53000,12534000,12608000,上櫃
2026-03-11,6727,亞泰金屬,928000,194845000,195738000,上櫃
2026-03-11,6728,上洋,3000,391500,394500,上櫃
2026-03-11,6732,昇佳電子,28000,4783500,4807000,上櫃
2026-03-11,6735,美達科技,3000,163700,165800,上櫃
2026-03-11,6739,竹陞科技,356000,351246000,353896000,上櫃
2026-03-11,6741,91APP*-KY,66000,4096000,4108000,上櫃
2026-03-11,6742,澤米,275000,11541100,11789000,上市
2026-03-11,6743,安普新,17000,413450,412300,上市
2026-03-11,6751,智聯服務,4000,207300,210500,上櫃
2026-03-11,6752,叡揚,22000,2608000,2608500,上櫃
2026-03-11,6753,龍德造船,138000,18616500,18638500,上市
2026-03-11,6754,匯僑設計,3000,125400,128850,上市
2026-03-11,6756,威鋒電子,47000,3517200,3532300,上市
2026-03-11,6757,台灣虎航,686000,36157500,36178200,上市
2026-03-11,6761,穩得,358000,56455500,56627500,上櫃
2026-03-11,6763,綠界科技*,29000,1454700,1455150,上櫃
2026-03-11,6768,志強-KY,83000,7539000,7578800,上市
2026-03-11,6770,力積電,91052000,6011234700,6034492500,上市
2026-03-11,6771,平和環保-創,1000,44450,44300,上市
2026-03-11,6776,展碁國際,566000,31800500,31995100,上市
2026-03-11,6781,AES-KY,408000,417405000,419325000,上市
2026-03-11,6782,視陽,20000,3841000,3862000,上市
2026-03-11,6788,華景電,1207000,418772000,419779500,上櫃
2026-03-11,6789,采鈺,1608000,545575500,552543000,上市
2026-03-11,6790,永豐實,6000,239400,240050,上市
2026-03-11,6791,虎門科技,3000,307500,313000,上櫃
2026-03-11,6792,詠業,20000,1182900,1183000,上市
2026-03-11,6794,向榮生技,9000,747200,751500,上市
2026-03-11,6796,晉弘,28000,2181900,2202100,上市
2026-03-11,6799,來頡,19000,1446400,1449200,上市
2026-03-11,6803,崑鼎,1000,295000,294000,上櫃
2026-03-11,6804,明係,5000,84450,84150,上櫃
2026-03-11,6805,富世達,1107000,2055175000,2067855000,上市
2026-03-11,6806,森崴能源,372000,15445100,15528900,上市
2026-03-11,6807,峰源-KY,0,0,0,上市
2026-03-11,6811,宏碁資訊,16000,3123000,3153000,上櫃
2026-03-11,6821,聯寶,12000,440450,442900,上櫃
2026-03-11,6823,濾能,95000,5990600,5997500,上櫃
2026-03-11,6829,千附精密,27000,2936500,2952500,上櫃
2026-03-11,6834,天二科技,42000,1194250,1207850,上市
2026-03-11,6835,圓裕,14000,548600,549250,上市
2026-03-11,6838,台新藥,18000,473500,477900,上市
2026-03-11,6840,東研信超,26000,1558800,1582100,上櫃
